f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,treatment,exposure,visit,conversion
1,1,0.461326,3,0.239673,1.119545,2,1.22947,0,2.176728,0.305253,0.723681,0,0,0,0
4,2,0.317002,-1,1.569227,1.173432,3,1.726379,1,0.807516,1.229252,0.615935,0,0,0,0
3,0,1.650926,1,0.484898,7.209043,3,1.165526,2,0.375584,1.176057,17.020089,0,0,0,0
0,2,2.87169,1,0.155864,2.468941,2,2.584297,2,0.159856,-1.0,1.170976,0,0,0,0
1,0,11.530334,0,0.375284,0.601983,1,1.788549,0,1.775209,3.66709,0.439022,0,0,0,0
2,0,0.648098,0,1.027916,1.639448,3,0.134396,2,1.915177,7.827309,0.076316,0,0,0,0
1,1,0.702819,1,4.03565,0.160899,2,0.399908,1,1.408776,0.473268,0.193863,0,0,0,0
0,4,0.462444,2,2.492608,1.152871,-1,3.281889,4,0.806345,2.036489,0.746093,1,1,0,0
3,1,3.082458,3,0.745507,1.092848,3,0.281005,0,0.726721,0.372461,5.446865,0,0,0,0
2,2,2.259147,1,-1.0,0.405718,0,0.064892,2,2.176054,3.748575,9.844009,1,1,1,0
3,0,0.416056,4,0.699927,0.817751,1,6.242933,2,0.903887,3.542467,0.787989,0,0,0,0
3,0,0.405677,2,0.230729,-1.0,2,1.345294,0,3.078768,2.743962,1.439333,0,0,0,0
2,0,-1.0,3,1.021312,0.393551,2,0.505071,4,0.9057,0.190815,0.847563,0,0,0,0
1,1,1.466966,0,0.22181,1.96305,2,0.4281,1,0.87343,0.581252,1.576659,0,0,1,0
2,0,2.134834,3,2.206502,2.812043,3,1.876496,2,1.448973,0.589477,0.786269,0,0,1,0
0,0,0.413636,2,2.238666,1.665284,0,1.612842,0,4.021846,0.551071,0.572801,0,0,0,0
2,3,0.152938,0,0.414795,0.645258,0,-1.0,0,3.243787,-1.0,0.518553,0,0,0,0
0,0,0.416877,0,1.156731,0.515533,0,0.827994,2,0.952908,0.163471,2.034082,0,0,1,0
2,2,1.989268,4,1.145738,0.665644,2,0.277875,1,0.688162,1.476577,3.679491,0,0,1,0
0,1,8.256972,0,2.391602,0.802512,2,0.964674,1,-1.0,2.104744,0.638071,0,0,0,0
0,1,0.650858,1,0.287921,0.418077,1,2.90126,1,1.99786,0.495401,2.069692,1,1,0,0
0,2,9.736249,1,1.821185,2.8686,2,0.581612,2,0.167998,1.6568,1.16961,0,0,0,0
0,1,2.292905,2,0.268,0.816871,0,-1.0,1,5.502591,1.555309,0.682163,0,0,0,0
2,0,0.248321,3,2.175348,2.148738,0,0.667223,0,2.323634,0.762064,1.970322,1,1,0,0
2,2,1.238665,1,2.894167,0.246616,2,2.228312,2,0.474278,2.964737,-1.0,0,0,0,0
1,3,2.372571,1,0.511918,0.502409,1,0.375331,1,3.424283,0.580927,0.438625,1,1,1,1
0,0,0.088435,-1,3.384238,2.361728,2,1.013782,1,1.730104,2.971922,0.724241,1,1,0,0
0,0,1.904941,3,0.207208,2.39539,3,1.578498,0,1.596304,1.140948,4.33502,1,1,0,0
0,3,3.230772,3,3.002915,0.300433,3,0.508927,0,0.76573,0.732246,0.958323,0,0,0,1
0,1,1.490137,1,4.214185,1.354008,0,1.43708,0,-1.0,0.799448,0.451732,0,0,0,0
3,2,0.940145,0,1.413141,1.390015,1,0.970881,4,-1.0,0.249439,1.185158,0,0,1,0
0,1,0.841199,1,-1.0,0.492523,2,0.956805,1,1.064871,0.696214,1.008681,1,1,0,0
1,0,0.793484,2,1.366728,1.429033,3,0.507756,0,0.50668,0.32558,2.873704,1,1,0,0
0,2,0.308517,0,0.546753,0.205882,3,2.711068,0,-1.0,1.303115,0.957282,0,0,0,0
0,1,0.50282,0,13.799422,0.395782,0,0.388629,0,0.502121,2.460891,0.989902,0,0,0,0
1,0,0.659289,0,0.556253,1.820221,0,1.322819,2,0.528506,1.5793,0.949453,0,0,0,0
2,1,1.120186,1,3.733705,1.02994,2,0.427754,0,3.627145,0.490146,1.182384,0,0,0,0
0,3,0.573031,3,0.476529,1.084827,2,0.935971,1,0.238623,0.766938,4.556637,0,0,0,0
0,2,0.419317,0,4.937249,0.839388,1,1.901918,1,1.504804,-1.0,2.064402,0,0,0,0
1,0,2.137786,2,7.480717,1.7107,0,0.749124,3,0.322811,-1.0,0.352592,0,0,0,0
0,1,1.448624,4,-1.0,1.795165,2,-1.0,1,3.749055,5.140423,1.325211,1,1,1,0
0,2,0.583197,0,1.331968,2.2067,0,0.260619,1,1.53388,1.865153,1.413056,0,0,0,0
-1,3,1.659105,2,0.384205,1.133907,0,0.115556,2,-1.0,1.159556,1.457338,0,0,0,0
2,2,0.635618,-1,0.34107,0.678133,0,1.070269,1,-1.0,1.109836,0.227677,0,0,0,0
2,0,1.065096,-1,1.347047,0.572916,1,0.995,3,0.498643,0.706113,1.157519,1,1,0,0
1,2,2.651284,0,4.298183,0.34755,2,0.704248,2,1.254676,-1.0,0.566709,1,1,0,0
1,2,0.546762,0,-1.0,0.668453,1,0.534482,1,0.264894,2.048433,0.223725,1,1,1,0
1,0,0.309619,0,9.096859,0.545319,0,1.247488,1,3.424517,0.493222,3.350996,0,0,0,0
2,1,0.864906,2,0.543272,-1.0,0,0.2352,-1,0.135686,1.507373,0.754081,0,0,0,0
2,1,0.255773,2,-1.0,0.351011,0,-1.0,2,0.445938,0.896859,0.765432,0,0,0,0
0,2,0.757715,2,-1.0,2.821764,2,1.078014,4,0.338924,5.572162,2.415992,1,1,0,0
1,0,0.755302,1,0.90345,0.765108,0,0.388759,0,1.461194,1.343493,2.784521,0,0,0,0
1,2,0.085121,0,0.129532,0.813448,2,0.658086,1,-1.0,1.387794,0.77973,1,1,1,0
3,4,1.700012,2,0.538443,1.493598,0,0.876925,4,0.831603,-1.0,1.029742,0,0,0,0
2,3,-1.0,1,1.220962,0.242068,0,0.251381,1,0.526485,4.324573,-1.0,0,0,1,0
1,4,3.260552,2,0.908478,0.44934,0,1.955954,-1,0.254503,1.660257,0.389695,0,0,0,0
0,-1,1.240522,1,1.889293,0.289055,0,2.626024,0,0.795693,3.912802,3.661261,0,0,1,0
2,0,2.086752,1,-1.0,0.683685,2,1.124585,4,0.271744,0.831927,1.04651,1,1,0,0
0,2,3.287209,0,0.786566,0.402848,1,2.561385,1,0.160087,0.998361,2.637916,0,0,1,0
1,1,0.876589,0,0.381963,3.732742,3,14.15416,0,1.869965,0.253961,0.847677,1,1,0,0
0,3,0.999177,0,4.703551,0.558029,0,0.152835,3,0.289655,-1.0,1.522159,1,1,0,0
2,0,0.207309,0,-1.0,0.09269,0,1.053277,0,4.293543,1.446861,0.174864,0,0,1,0
0,-1,3.454016,1,-1.0,0.715744,1,0.261031,0,4.127471,6.396253,2.364832,1,1,0,0
1,2,0.864419,0,0.427432,2.242195,3,4.762235,0,2.424661,-1.0,0.971422,0,0,0,0
3,3,0.365777,0,2.109514,5.105245,1,1.279295,2,0.321169,1.602952,0.625024,0,0,1,0
0,0,2.095354,2,-1.0,-1.0,1,0.497532,-1,-1.0,-1.0,1.874911,1,1,0,0
1,0,0.113066,1,0.840555,0.596366,1,0.770776,0,0.095136,1.390719,2.701296,0,0,0,0
1,3,0.650981,2,1.258319,0.985652,0,3.804938,1,0.41354,0.716932,0.666449,1,1,1,0
0,0,2.48013,2,1.535371,1.514456,4,1.571899,0,2.300713,-1.0,0.302374,1,1,0,0
3,3,-1.0,2,6.073919,0.323394,1,1.784111,2,2.126963,0.706802,5.288661,0,0,0,0
0,0,0.487765,-1,0.169725,0.783135,3,4.428582,0,0.484256,14.44576,0.806022,0,0,0,0
1,2,0.659578,0,2.104803,0.951672,2,2.597038,0,0.455823,0.53714,0.14675,0,0,0,0
2,1,0.133998,2,1.457212,1.046868,1,3.077161,0,0.806227,0.137189,0.655775,0,0,0,0
2,2,2.045165,-1,0.690155,0.865418,0,0.881319,2,-1.0,1.037939,1.567702,0,0,0,0
2,2,0.884364,3,1.38573,-1.0,2,0.104991,3,0.625351,1.024956,-1.0,0,0,1,1
0,1,0.761607,0,2.097674,1.403182,0,1.109116,1,5.24878,0.729898,0.878936,0,0,0,0
0,0,0.764397,1,1.791696,0.956406,1,0.514552,0,-1.0,0.537532,0.703358,0,0,0,0
2,0,1.014179,0,8.658146,0.954083,2,2.200281,2,-1.0,0.760431,0.656394,1,1,0,0
1,2,-1.0,2,-1.0,0.338738,3,0.170279,3,-1.0,0.267219,0.278612,1,1,1,0
3,1,0.949269,2,1.02727,-1.0,2,2.289275,0,2.770948,5.921007,0.27318,0,0,0,0
3,2,0.256241,1,0.834186,-1.0,2,-1.0,0,0.224268,-1.0,1.439048,0,0,0,0
3,1,1.778048,1,1.738424,-1.0,0,1.424467,0,2.795445,1.12511,3.422752,1,1,0,0
1,1,1.646365,2,0.96845,0.307508,1,1.856627,2,2.698249,2.860808,0.758913,0,0,0,0
1,1,-1.0,1,1.013297,2.14302,0,0.971937,2,0.513743,-1.0,3.998068,0,0,1,0
3,0,-1.0,3,1.01799,0.14835,2,0.716778,1,-1.0,-1.0,3.000637,0,0,1,0
1,1,-1.0,3,0.874058,0.104527,-1,3.111103,0,0.227658,1.35893,0.876447,0,0,0,0
0,-1,3.038537,0,0.544072,0.574206,0,1.809697,1,0.622116,2.229856,1.89252,0,0,1,0
3,3,4.084548,2,1.519083,0.104382,0,1.991405,-1,3.212664,1.995837,1.63125,1,1,0,0
3,1,1.790174,0,0.751978,2.074506,1,0.920789,0,0.833624,2.471382,0.603515,1,1,0,0
1,2,0.473344,2,1.847216,0.978433,3,1.115754,4,-1.0,2.503321,0.115584,0,0,0,0
0,3,0.877406,-1,1.117135,4.059382,2,0.986847,2,4.073728,0.662859,1.148848,1,1,0,0
1,1,3.451663,3,0.67938,0.846036,0,-1.0,0,0.141779,3.304224,-1.0,0,0,0,0
3,0,0.22366,1,4.781864,1.27526,-1,0.251296,1,0.837239,0.893993,0.574925,0,0,0,0
4,0,0.675735,0,0.902747,0.764759,3,0.884102,4,0.936098,1.324084,7.441818,0,0,0,0
0,1,0.709663,0,1.864183,0.417308,0,0.152984,1,0.450796,1.849263,2.807967,0,0,0,0
0,-1,0.420963,1,0.496594,0.665794,4,0.89571,3,-1.0,0.491074,0.22933,0,0,0,0
3,2,2.393793,0,0.131923,0.300006,1,0.40891,0,-1.0,1.542997,0.823161,0,0,0,0
1,0,1.457635,1,0.567225,1.473173,1,0.926838,2,0.407576,1.859766,0.431784,0,0,0,0
1,0,0.491124,0,0.117955,-1.0,1,-1.0,3,0.084395,0.150599,0.692552,0,0,0,0
-1,3,1.832192,1,0.789099,0.904613,3,0.15595,4,3.036633,-1.0,1.923629,0,0,0,0
0,3,0.853494,0,4.343355,16.83955,2,1.384137,1,0.719412,0.440909,0.777441,0,0,0,0
2,2,0.410576,-1,0.404427,0.668279,0,0.637919,2,0.72068,1.313906,0.565342,0,0,0,0
0,2,0.490211,2,0.121719,1.36856,-1,0.097998,0,0.80798,4.613601,1.098655,0,0,0,1
1,0,1.546588,1,4.482841,0.947304,0,0.630728,0,3.297809,1.922999,2.137807,0,0,1,0
3,3,2.557448,0,0.621664,3.182268,2,1.461805,0,5.01715,2.830317,2.11661,0,0,1,0
1,3,0.614609,1,0.984385,1.269291,2,0.666523,0,-1.0,3.034825,1.850277,0,0,0,0
-1,0,-1.0,0,-1.0,0.762294,0,0.627099,0,0.629442,0.611315,3.936142,0,0,0,0
2,2,4.86348,1,-1.0,9.89982,0,1.166334,1,-1.0,0.354533,0.913487,0,0,0,0
1,0,0.283975,3,2.118085,0.423296,3,0.619252,-1,0.799584,-1.0,0.696833,0,0,0,0
0,0,1.427136,2,2.460658,0.82379,1,0.765557,2,-1.0,2.039524,0.85603,1,1,0,0
1,0,2.294823,2,0.17445,2.500479,2,0.265415,1,-1.0,3.015108,0.445125,0,0,0,0
1,0,0.909237,1,0.243084,0.441254,1,0.595541,-1,1.445803,2.183265,0.434862,0,0,0,0
0,1,3.449686,4,3.225763,2.15031,2,6.580293,0,0.638149,-1.0,2.093439,0,0,0,0
1,1,9.014524,4,0.457609,0.619111,1,1.195322,1,2.182538,2.410206,2.294706,0,0,0,0
1,1,1.40967,1,0.510356,2.727093,0,1.308818,2,1.030762,0.12226,0.070943,0,0,0,0
2,1,0.791687,1,0.282849,2.656505,1,0.525885,0,0.179746,3.568876,2.560588,1,1,0,0
2,0,-1.0,1,-1.0,0.913855,3,0.673891,2,1.848985,0.410924,0.662796,1,1,0,0
2,0,2.321164,0,0.70517,0.367705,1,0.795738,0,0.261829,0.402266,0.531338,0,0,0,0
0,2,0.080554,2,0.391621,0.676059,0,2.396952,0,0.291858,12.040413,0.721114,0,0,1,0
0,1,0.997268,1,0.348861,0.985293,4,3.316295,0,0.728488,1.058737,0.283046,0,0,0,0
2,0,0.67395,0,1.375288,2.430923,3,0.63486,4,0.751939,0.774581,0.845317,0,0,0,0
1,3,1.486918,0,-1.0,1.377927,0,0.976853,2,0.173172,0.315631,6.786321,1,1,0,0
0,2,0.823939,1,-1.0,-1.0,-1,-1.0,2,0.862605,1.556794,0.212739,1,1,0,0
3,3,0.918351,3,0.112334,1.418116,2,-1.0,2,0.914849,2.210586,1.855846,0,0,1,0
3,1,0.421805,2,6.946238,2.330817,0,1.597735,0,0.879749,0.703858,2.650126,0,0,0,0
1,0,2.0845,2,2.564655,0.818394,0,0.913974,2,0.184895,-1.0,1.789539,1,1,1,0
0,2,5.233301,1,0.609689,1.179263,2,-1.0,1,1.154778,5.086644,4.635437,0,0,0,0
3,0,0.428411,2,0.406943,1.028781,3,-1.0,0,1.858047,0.749029,2.668729,0,0,0,0
2,1,0.247324,1,1.010948,0.645354,0,-1.0,2,0.260124,0.732529,1.956091,1,1,0,0
3,0,1.020205,2,0.983602,2.750293,0,1.008246,0,0.341108,0.96526,2.823706,0,0,0,0
3,3,0.971751,0,0.279161,-1.0,1,0.838182,0,2.197545,-1.0,2.696307,0,0,0,0
3,0,3.224999,1,0.07804,3.339392,2,0.372367,3,4.854841,3.574579,-1.0,0,0,0,0
1,4,0.292528,0,0.590919,0.46594,0,-1.0,2,0.846732,-1.0,1.879808,1,1,0,0
0,3,0.583941,1,0.209428,1.420216,0,3.123917,2,0.6379,1.628763,0.761144,1,1,0,0
2,1,0.116752,-1,1.186942,2.981323,2,2.988921,1,1.219232,10.089024,0.263398,0,0,0,0
2,2,3.955012,0,1.194923,4.494689,3,2.492409,1,3.881966,0.49788,6.275849,0,0,0,0
2,2,1.284725,1,0.377867,0.221212,1,2.179605,2,0.427401,3.585024,0.574986,1,1,0,0
0,3,0.62912,1,0.585913,0.997118,1,1.231193,2,0.616297,0.108178,2.990587,0,0,0,0
0,1,0.266529,3,5.830144,0.827608,1,0.548064,1,0.600331,1.903628,1.706996,0,0,0,0
3,3,0.292153,1,2.170871,4.907873,1,1.757263,-1,0.242513,9.567151,-1.0,0,0,1,0
2,1,1.513261,2,0.636193,0.109772,-1,0.192757,-1,2.346178,0.350016,0.460315,1,1,1,0
4,4,0.330409,3,-1.0,0.350878,3,-1.0,1,1.298406,5.175827,-1.0,0,0,0,0
3,1,1.109606,1,0.302118,4.191391,0,3.018489,3,0.133017,0.250894,1.491004,1,1,0,0
2,1,7.71329,1,0.443661,-1.0,1,0.611344,1,-1.0,7.989803,0.68648,0,0,0,0
2,3,0.70639,1,0.895374,-1.0,1,1.896436,1,5.271177,0.63092,-1.0,1,1,0,0
3,3,0.38234,3,0.216318,4.535962,2,0.695545,0,1.31707,0.476845,2.23268,0,0,1,0
2,2,1.465223,0,-1.0,0.238875,1,1.733544,2,4.972835,0.585353,0.053662,0,0,0,0
2,0,0.293525,1,-1.0,2.778847,3,0.214361,4,0.57113,1.032386,1.416426,1,1,0,0
0,1,5.584442,2,0.453868,0.210082,3,-1.0,3,2.627901,0.858966,-1.0,0,0,0,0
1,-1,4.069905,2,1.564845,0.236329,1,0.327602,3,3.724473,0.948998,0.157356,1,1,0,0
2,3,0.848596,1,1.157261,1.221575,3,0.25619,0,0.929852,1.371815,1.173481,0,0,0,0
0,3,0.407672,1,0.737381,0.428138,3,3.380627,1,0.662895,1.270742,0.681275,0,0,0,0
0,0,0.653267,0,-1.0,1.313027,3,0.997185,0,3.004107,1.006236,1.215274,1,1,0,0
1,1,0.744036,1,0.237827,6.062031,-1,0.736204,1,-1.0,0.642575,2.658836,0,0,0,0
0,2,1.46751,1,8.906675,0.856403,0,4.795347,2,2.596083,1.534745,0.26017,0,0,0,0
0,3,2.828177,4,0.258532,5.092594,0,-1.0,1,1.511495,1.456162,0.799869,0,0,0,0
1,0,0.354689,0,5.462822,1.383051,3,0.637946,2,0.923435,1.389334,0.848334,1,1,1,0
4,3,2.748099,3,0.429661,2.600939,3,0.874253,1,0.915081,0.998298,0.142454,0,0,0,0
1,1,1.854631,2,-1.0,0.095061,4,2.926805,0,0.701323,0.50013,1.774646,1,1,1,0
0,0,0.601824,0,1.592704,1.889486,0,0.381526,0,1.49223,1.076751,5.096681,0,0,0,0
0,1,0.337324,2,1.945305,1.620547,2,-1.0,3,0.837507,-1.0,1.955384,0,0,1,0
2,0,1.123257,0,2.079265,0.697628,0,0.641877,0,1.288355,0.126662,1.138659,0,0,1,0
1,1,0.346598,-1,0.199575,-1.0,1,0.418328,0,0.452621,2.71639,2.425234,0,0,0,0
3,0,2.783421,3,-1.0,0.610664,0,2.965107,3,0.426716,1.296712,0.551579,1,1,0,0
2,0,0.325015,0,0.254603,0.200113,0,-1.0,-1,1.793464,0.979952,0.414167,0,0,0,0
3,3,-1.0,0,1.208405,2.185746,0,0.169214,2,1.474728,1.690068,1.671366,0,0,0,0
0,0,0.922548,1,0.266243,0.240827,2,0.898683,0,0.65054,0.470068,1.257266,0,0,1,0
2,0,0.570852,1,-1.0,1.079596,1,0.331145,0,3.962574,-1.0,1.368741,0,0,0,0
0,1,0.902279,1,0.788615,3.818525,0,-1.0,-1,0.439958,3.342478,0.42364,0,0,0,0
4,1,2.94463,1,0.109802,1.646214,1,5.582371,3,1.548576,0.312822,0.22202,0,0,0,0
2,3,0.303535,2,1.295295,0.780838,0,1.712097,2,1.580452,0.531325,0.353759,0,0,0,0
1,1,0.662221,0,-1.0,0.703895,4,0.467822,0,1.054941,1.964222,0.426226,1,1,1,0
0,3,0.471544,3,0.43146,-1.0,1,2.434986,0,3.547294,1.279798,0.129879,0,0,0,0
0,2,-1.0,3,0.102242,0.295255,1,0.950892,0,5.089938,0.98252,1.608301,0,0,0,0
2,0,0.504251,1,5.207512,2.170712,3,0.928872,2,0.316388,1.55225,0.275452,0,0,0,0
0,0,0.17066,3,0.23156,8.967517,2,0.615516,0,0.102787,-1.0,0.260641,0,0,0,0
2,1,0.348145,0,0.69489,1.721915,2,1.11036,-1,0.613126,0.397805,0.769571,0,0,0,0
0,1,5.143609,0,-1.0,0.788188,2,0.931485,0,0.374211,0.547734,0.404106,0,0,0,0
2,2,1.279831,2,0.433585,0.852088,4,0.090338,2,-1.0,2.144389,-1.0,1,1,1,0
3,2,1.236596,1,5.765096,0.618548,0,1.026203,0,6.168923,0.116032,0.230553,0,0,1,0
3,1,0.753812,2,1.346457,0.5215,-1,-1.0,1,14.829038,1.198527,1.70838,0,0,1,0
3,0,0.949685,3,0.484988,1.124992,3,1.414561,0,0.387447,0.686123,0.714321,0,0,0,0
0,0,0.650631,-1,0.966404,1.972861,2,0.134427,3,-1.0,1.917869,0.220113,0,0,0,0
0,2,1.693722,2,0.57089,5.006682,2,1.66863,2,1.223488,2.243699,4.288515,1,1,1,0
2,1,-1.0,3,0.911722,0.141347,2,1.02902,0,1.413058,5.463667,0.491013,1,1,0,0
1,1,0.309974,0,2.10406,0.087244,0,1.64072,3,-1.0,0.309214,1.698672,0,0,0,0
1,0,1.288817,0,-1.0,-1.0,0,0.196101,1,3.441108,0.439776,0.897554,0,0,1,0
0,2,0.085543,2,1.246066,1.058801,-1,-1.0,4,2.464395,1.049949,-1.0,1,1,0,0
0,3,1.512644,1,1.266802,-1.0,1,0.153357,4,0.61876,4.09631,1.020945,1,1,0,0
0,0,0.2443,1,0.7217,1.650859,1,1.157564,4,3.423834,-1.0,0.251878,0,0,0,0
3,1,0.908414,1,0.479062,0.82956,3,0.708171,0,0.236481,1.111232,9.431689,1,1,0,0
0,-1,0.302817,2,0.591447,7.207748,1,0.865891,0,0.183917,3.402196,0.467412,0,0,1,0
2,1,1.002827,0,2.012113,1.635304,0,0.248465,-1,1.30323,0.672116,2.282791,1,1,1,0
0,2,1.782966,2,2.186751,0.63916,2,0.298247,1,-1.0,3.220496,0.453515,0,0,1,0
2,0,4.494377,0,0.320525,0.698945,2,0.082406,0,-1.0,5.669251,0.331047,1,1,0,0
1,2,0.21409,0,0.770289,0.866294,0,0.260397,3,3.026331,0.858057,3.932421,0,0,0,0
3,0,-1.0,1,0.470988,0.459735,-1,0.522027,0,0.51815,0.212337,4.743303,1,1,0,0
3,-1,1.140142,0,2.225435,5.416703,0,0.549719,2,3.334696,1.156792,1.574089,1,1,0,0
1,2,0.637203,3,0.624251,1.131969,1,0.934611,3,2.199205,5.177284,2.24134,0,0,0,0
4,3,2.137969,0,9.033355,0.310212,0,2.141764,3,-1.0,1.638139,0.285326,0,0,0,0
-1,2,0.78984,0,1.243459,1.499605,2,0.502088,0,0.169837,0.252617,1.933693,0,0,1,0
3,2,2.049366,1,3.260878,4.216658,1,1.630341,1,0.614872,3.561812,1.913639,0,0,0,0
3,1,0.370734,1,0.362543,2.888728,1,2.177682,1,0.404056,2.215319,1.550436,0,0,0,1
0,3,0.530998,0,1.011791,0.467755,3,3.158313,1,2.17484,2.717231,5.189407,0,0,0,0
2,-1,2.569214,0,1.851828,0.329865,0,1.631967,0,4.821249,3.104778,0.102254,1,1,0,0
0,1,4.416734,-1,-1.0,4.167525,3,1.07604,1,0.68933,0.581272,0.835939,0,0,0,0
0,4,-1.0,2,1.020551,0.197048,2,0.339583,1,1.82102,2.882204,4.402237,0,0,0,0
-1,2,0.061588,1,2.862969,1.449064,-1,1.313256,1,-1.0,0.524381,0.328775,0,0,0,0
1,1,-1.0,1,0.720759,0.56636,2,0.686404,3,1.385742,0.306777,-1.0,0,0,0,0
2,1,1.032958,0,0.426667,3.7197,0,3.960965,1,2.01669,0.436525,0.615184,0,0,0,0
3,0,0.792333,1,6.067578,0.348285,0,1.095564,0,-1.0,1.999268,1.092471,0,0,1,0
3,0,1.399813,2,0.309826,0.450918,3,0.85217,2,4.786722,0.664216,0.347367,0,0,1,0
-1,0,0.620698,3,1.168698,-1.0,3,4.12031,3,0.741733,4.373574,9.611017,0,0,0,0
0,1,2.313753,0,0.492492,2.215584,1,0.617315,1,14.436387,3.047933,0.317537,0,0,1,0
0,1,0.311389,3,0.391866,3.894623,2,0.996809,2,0.427057,1.961982,0.877939,0,0,0,0
1,1,-1.0,0,2.099412,1.604684,1,7.458782,0,1.607324,3.975122,-1.0,1,1,0,0
0,-1,-1.0,0,0.814211,1.418336,-1,1.305042,1,2.283132,0.308802,2.92803,0,0,0,0
0,1,0.401294,0,1.500632,2.855126,4,3.080644,4,0.081959,2.602676,1.0722,0,0,1,0
1,1,0.401078,0,0.104858,0.253952,-1,4.498707,4,5.914466,1.775735,0.206665,0,0,0,0
3,0,1.507866,4,1.653873,0.414928,3,0.575876,2,2.102442,0.279873,0.525523,0,0,0,0
2,0,0.305068,1,0.486462,0.276154,4,2.481281,2,0.224373,0.486711,0.115072,0,0,1,0
1,3,-1.0,0,0.152765,0.068174,0,0.71695,3,1.447368,0.85322,1.075527,0,0,1,0
2,2,3.011767,-1,6.584639,2.32137,3,-1.0,-1,1.439013,0.829139,5.935955,0,0,0,0
0,3,2.090925,3,1.823967,-1.0,2,4.23601,1,0.874275,0.959738,0.819339,0,0,0,0
0,0,-1.0,3,1.255178,1.743675,-1,2.102848,2,0.550982,0.538258,1.404968,1,1,0,0
3,2,1.186235,4,3.488315,1.462393,2,2.842255,1,0.93424,-1.0,3.010759,0,0,0,0
2,0,0.542896,0,1.280908,1.088676,0,0.49878,0,2.366309,0.291012,-1.0,0,0,0,0
3,0,1.052579,3,0.449952,1.056693,2,5.57085,1,2.272495,0.299696,3.003384,0,0,0,0
0,0,0.860202,2,0.839484,5.447863,2,0.404792,3,1.008523,0.389648,6.769233,1,1,0,0
3,0,0.872356,3,0.507445,4.707632,0,1.502353,3,1.256904,0.529724,0.169547,1,1,0,1
2,1,0.976477,3,-1.0,0.557089,1,0.489701,3,0.8807,0.48997,3.117308,1,1,1,0
2,0,0.393857,1,-1.0,3.030726,2,2.364077,0,0.377957,5.363951,0.227044,1,1,0,0
2,-1,1.326067,3,0.379075,3.419271,1,5.726325,1,0.944324,-1.0,0.460813,1,1,1,0
3,1,0.24447,0,2.446322,1.916294,1,1.570734,0,0.479707,-1.0,-1.0,0,0,0,0
2,0,0.488299,1,1.393858,1.473412,0,1.370371,0,0.369526,0.283006,1.380111,0,0,0,0
2,0,-1.0,0,0.604706,-1.0,4,0.892599,4,0.089007,0.625506,0.632039,1,1,0,0
-1,2,0.104397,4,0.35771,0.22718,3,1.105682,1,-1.0,1.824618,9.334144,1,1,1,0
3,0,2.157589,0,0.666712,0.207903,0,0.71481,3,2.193443,1.974819,0.719056,1,1,0,0
1,3,0.128329,1,0.185658,2.188664,3,5.120996,0,3.397765,2.675567,-1.0,1,1,1,1
2,-1,-1.0,1,1.134998,0.332745,2,2.212168,1,1.562332,-1.0,0.736746,0,0,0,0
1,0,0.274499,-1,2.574027,0.249253,0,0.706517,2,0.273758,0.509984,1.580627,0,0,1,0
0,1,0.667031,1,10.665057,0.125497,1,1.062256,0,0.856661,2.265109,-1.0,0,0,0,0
2,0,-1.0,3,0.331788,0.621446,2,18.465246,1,0.315094,0.976115,1.083653,0,0,0,0
4,2,9.008238,3,2.468973,-1.0,1,1.312789,0,6.749121,0.941335,-1.0,0,0,0,0
4,1,1.123504,1,0.493017,1.576049,3,4.275715,2,0.678915,1.804203,1.319249,1,1,0,0
1,0,0.137707,1,-1.0,-1.0,1,0.561829,-1,0.610007,2.709178,0.560169,0,0,0,0
1,0,2.595282,2,0.323389,0.676043,0,1.60576,3,2.516434,0.497267,0.632635,0,0,1,0
0,2,0.793011,4,1.15112,1.113245,-1,0.535529,-1,0.961659,0.901494,1.810104,0,0,0,0
-1,1,1.072408,3,-1.0,2.329883,0,-1.0,3,2.920168,0.887043,1.689629,0,0,0,1
-1,0,-1.0,0,0.545067,1.590388,2,-1.0,3,0.325261,0.379557,0.469623,0,0,0,0
2,2,0.108027,3,0.643778,0.557179,0,0.408365,2,1.093103,1.349431,1.242983,0,0,0,0
3,2,1.006558,1,0.477129,1.34938,1,0.303602,1,1.660763,0.583265,1.020556,0,0,0,0
2,3,0.663853,2,0.44371,0.137486,1,1.984223,1,0.072956,0.994815,0.422398,0,0,0,0
2,0,3.393409,3,0.088111,1.000123,0,0.613737,3,0.505274,1.914535,0.449241,0,0,0,0
0,3,2.0691,0,1.090846,0.538805,1,0.755783,0,0.541275,1.308114,0.456463,0,0,0,0
1,2,0.196518,3,1.070014,4.565722,0,0.165115,0,1.056789,0.411883,0.98906,0,0,0,0
2,0,3.534691,2,0.450524,-1.0,2,-1.0,4,0.733345,1.226005,0.737724,1,1,0,0
2,2,1.567568,3,1.43388,1.123758,2,1.246922,0,1.344546,1.148844,1.232818,0,0,0,0
1,1,0.212834,0,4.042679,0.651269,0,0.791696,-1,0.790984,0.570507,0.414928,1,1,0,0
4,4,1.057337,1,-1.0,0.572224,3,2.482275,2,3.150027,0.421831,0.84103,1,1,0,0
0,0,2.814617,3,-1.0,1.458388,0,0.406683,1,8.254111,1.166472,0.90693,0,0,0,0
1,2,0.296994,0,9.3758,0.658228,0,0.846994,2,0.223005,0.247288,1.385842,0,0,0,0
